_year	_age	sex	prob
2001	56	1	.993971
2001	57	1	.993358
2001	58	1	.992278
2001	59	1	.992846
2001	60	1	.991871
2001	61	1	.989395
2001	62	1	.990397
2001	63	1	.987938
2001	64	1	.986744
2001	65	1	.985815
2001	66	1	.983436
2001	67	1	.982301
2001	68	1	.979444
2001	69	1	.978176
2001	70	1	.976115
2001	71	1	.972362
2001	72	1	.969858
2001	73	1	.967396
2001	74	1	.961904
2001	75	1	.958476
2001	76	1	.952486
2001	77	1	.947671
2001	78	1	.942836
2001	79	1	.932717
2001	80	1	.926192
2001	81	1	.912985
2001	82	1	.91393
2001	83	1	.893957
2001	84	1	.884243
2001	85	1	.865504
2001	86	1	.854727
2001	87	1	.839812
2001	88	1	.81329
2001	89	1	.797191
2001	90	1	.769482
2001	91	1	.736258
2001	92	1	.716627
2001	93	1	.681072
2001	94	1	.680804
2001	95	1	.624091
2001	96	1	.557495
2001	97	1	.543759
2001	98	1	.517041
2001	99	1	.479218
2001	100	1	.413333
2001	101	1	.258964
2001	102	1	.557377
2001	103	1	.181818
2001	104	1	.272727
2001	105	1	0
2001	106	1	0
2001	107	1	0
2001	108	1	0
2001	109	1	0
2001	110	1	0
2001	0	2	.99672
2001	1	2	.999659
2001	2	2	.999863
2001	3	2	.999842
2001	4	2	.999891
2001	5	2	.999898
2001	6	2	.999943
2001	7	2	.999876
2001	8	2	.999882
2001	9	2	.999918
2001	10	2	.999903
2001	11	2	.999901
2001	12	2	.999948
2001	13	2	.999875
2001	14	2	.999777
2001	15	2	.999885
2001	16	2	.999881
2001	17	2	.999795
2001	18	2	.999733
2001	19	2	.999675
2001	20	2	.999742
2001	21	2	.999765
2001	22	2	.99982
2001	23	2	.999761
2001	24	2	.999845
2001	25	2	.999759
2001	26	2	.999772
2001	27	2	.999743
2001	28	2	.999763
2001	29	2	.999783
2001	30	2	.999748
2001	31	2	.999675
2001	32	2	.999615
2001	33	2	.999698
2001	34	2	.999599
2001	35	2	.999572
2001	36	2	.999453
2001	37	2	.999528
2001	38	2	.999566
2001	39	2	.999206
2001	40	2	.99928
2001	41	2	.999314
2001	42	2	.999088
2001	43	2	.998994
2001	44	2	.998986
2001	45	2	.998654
2001	46	2	.998656
2001	47	2	.99824
2001	48	2	.997931
2001	49	2	.998008
2001	50	2	.997408
2001	51	2	.997445
2001	52	2	.997294
2001	53	2	.996919
2001	54	2	.997081
2001	55	2	.996846
2001	56	2	.995857
2001	57	2	.995573
2001	58	2	.995358
2001	59	2	.99429
2001	60	2	.994743
2001	61	2	.993773
2001	62	2	.994108
2001	63	2	.99307
2001	64	2	.993217
2001	65	2	.991026
2001	66	2	.990372
2001	67	2	.989675
2001	68	2	.987835
2001	69	2	.98718
2001	70	2	.985692
2001	71	2	.98333
2001	72	2	.982604
2001	73	2	.981185
2001	74	2	.978061
2001	75	2	.976022
2001	76	2	.974126
2001	77	2	.968095
2001	78	2	.964311
2001	79	2	.959049
2001	80	2	.952738
2001	81	2	.945213
2001	82	2	.942716
2001	83	2	.931046
2001	84	2	.922592
2001	85	2	.908131
2001	86	2	.893534
2001	87	2	.880551
2001	88	2	.866158
2001	89	2	.841638
2001	90	2	.835991
2001	91	2	.799738
2001	92	2	.774839
2001	93	2	.757392
2001	94	2	.734152
2001	95	2	.71059
2001	96	2	.688744
2001	97	2	.656683
2001	98	2	.612935
2001	99	2	.553562
2001	100	2	.552435
2001	101	2	.482759
2001	102	2	.476793
2001	103	2	.558376
2001	104	2	.383178
2001	105	2	.463415
2001	106	2	.4
2001	107	2	.2
2001	108	2	.4
2001	109	2	.454545
2001	110	2	0
2002	0	1	.996436
2002	1	1	.999663
2002	2	1	.999614
2002	3	1	.999892
2002	4	1	.999851
2002	5	1	.999917
2002	6	1	.999981
2002	7	1	.99991
2002	8	1	.999966
2002	9	1	.999936
2002	10	1	.999846
2002	11	1	.999909
2002	12	1	.999844
2002	13	1	.999935
2002	14	1	.999814
2002	15	1	.999718
2002	16	1	.999677
2002	17	1	.999777
2002	18	1	.999521
2002	19	1	.999266
2002	20	1	.999269
2002	21	1	.999374
2002	22	1	.998948
2002	23	1	.999138
2002	24	1	.999278
2002	25	1	.999226
2002	26	1	.999327
2002	27	1	.999361
2002	28	1	.999458
2002	29	1	.999528
2002	30	1	.999216
2002	31	1	.999208
2002	32	1	.999244
2002	33	1	.999326
2002	34	1	.999317
2002	35	1	.999315
2002	36	1	.999134
2002	37	1	.999092
2002	38	1	.99909
2002	39	1	.998781
2002	40	1	.998648
2002	41	1	.998716
2002	42	1	.998376
2002	43	1	.998419
2002	44	1	.998151
2002	45	1	.997987
2002	46	1	.998115
2002	47	1	.997444
2002	48	1	.997828
2002	49	1	.997258
2002	50	1	.996924
2002	51	1	.99621
2002	52	1	.996141
2002	53	1	.995884
2002	54	1	.99539
2002	55	1	.994496
2002	56	1	.994771
2002	57	1	.99374
2002	58	1	.992426
2002	59	1	.991999
2002	60	1	.990987
2002	61	1	.991024
2002	62	1	.990169
2002	63	1	.988106
2002	64	1	.987442
2002	65	1	.986438
2002	66	1	.98348
2002	67	1	.982769
2002	68	1	.980246
2002	69	1	.977091
2002	70	1	.976009
2002	71	1	.973906
2002	72	1	.968937
2002	73	1	.965977
2002	74	1	.96314
2002	75	1	.957565
2002	76	1	.955581
2002	77	1	.946129
2002	78	1	.94142
2002	79	1	.935234
2002	80	1	.925358
2002	81	1	.919885
2002	82	1	.901616
2002	83	1	.900796
2002	84	1	.884017
2002	85	1	.867247
2002	86	1	.853612
2002	87	1	.825174
2002	88	1	.8167
2002	89	1	.786141
2002	90	1	.771069
2002	91	1	.750609
2002	92	1	.715254
2002	93	1	.65249
2002	94	1	.669698
2002	95	1	.622203
2002	96	1	.561873
2002	97	1	.518608
2002	98	1	.553488
2002	99	1	.451923
2002	100	1	.513158
2002	101	1	.417004
2002	102	1	.328671
2002	103	1	.186441
2002	104	1	0
2002	105	1	.25
2002	106	1	0
2002	107	1	0
2002	108	1	.25
2002	109	1	0
2002	110	1	0
2002	0	2	.996909
2002	1	2	.999821
2002	2	2	.999842
2002	3	2	.999887
2002	4	2	.999933
2002	5	2	.999892
2002	6	2	.999878
2002	7	2	.999962
2002	8	2	.999982
2002	9	2	.999899
2002	10	2	.999918
2002	11	2	.999904
2002	12	2	.999951
2002	13	2	.999931
2002	14	2	.999857
2002	15	2	.999889
2002	16	2	.999809
2002	17	2	.999783
2002	18	2	.999797
2002	19	2	.999449
2002	20	2	.999618
2002	21	2	.999745
2002	22	2	.999825
2002	23	2	.999684
2002	24	2	.999862
2002	25	2	.999751
2002	26	2	.999725
2002	27	2	.999652
2002	28	2	.999847
2002	29	2	.999646
2002	30	2	.999585
2002	31	2	.999683
2002	32	2	.999677
2002	33	2	.999583
2002	34	2	.999651
2002	35	2	.999585
2002	36	2	.999467
2002	37	2	.999409
2002	38	2	.999436
2002	39	2	.999467
2002	40	2	.999156
2002	41	2	.999404
2002	42	2	.999035
2002	43	2	.998967
2002	44	2	.999082
2002	45	2	.998781
2002	46	2	.998638
2002	47	2	.998395
2002	48	2	.998031
2002	49	2	.99805
2002	50	2	.997729
2002	51	2	.997764
2002	52	2	.997803
2002	53	2	.997367
2002	54	2	.996974
2002	55	2	.996462
2002	56	2	.996283
2002	57	2	.995625
2002	58	2	.995313
2002	59	2	.994669
2002	60	2	.994615
2002	61	2	.993549
2002	62	2	.994305
2002	63	2	.993331
2002	64	2	.99273
2002	65	2	.991523
2002	66	2	.991051
2002	67	2	.989175
2002	68	2	.988593
2002	69	2	.986707
2002	70	2	.984808
2002	71	2	.983557
2002	72	2	.983101
2002	73	2	.979978
2002	74	2	.97949
2002	75	2	.9754
2002	76	2	.974231
2002	77	2	.969834
2002	78	2	.962782
2002	79	2	.959132
2002	80	2	.952736
2002	81	2	.948736
2002	82	2	.936254
2002	83	2	.933029
2002	84	2	.919362
2002	85	2	.910349
2002	86	2	.891191
2002	87	2	.879121
2002	88	2	.860148
2002	89	2	.847636
2002	90	2	.815152
2002	91	2	.800802
2002	92	2	.784464
2002	93	2	.755308
2002	94	2	.71016
2002	95	2	.686152
2002	96	2	.653209
2002	97	2	.641263
2002	98	2	.605956
2002	99	2	.605263
2002	100	2	.521368
2002	101	2	.503597
2002	102	2	.387097
2002	103	2	.52518
2002	104	2	.631579
2002	105	2	.282051
2002	106	2	.15493
2002	107	2	.823529
2002	108	2	0
2002	109	2	0
2002	110	2	0
2003	0	1	.996337
2003	1	1	.99961
2003	2	1	.999727
2003	3	1	.999787
2003	4	1	.999893
2003	5	1	.999831
2003	6	1	.999876
2003	7	1	.999923
2003	8	1	.999947
2003	9	1	.999882
2003	10	1	.99992
2003	11	1	.999908
2003	12	1	.999879
2003	13	1	.99983
2003	14	1	.999903
2003	15	1	.999832
2003	16	1	.999702
2003	17	1	.999696
2003	18	1	.99952
2003	19	1	.999294
2003	20	1	.999269
2003	21	1	.999349
2003	22	1	.999324
2003	23	1	.999294
2003	24	1	.999243
2003	25	1	.999173
2003	26	1	.999544
2003	27	1	.99942
2003	28	1	.999366
2003	29	1	.999348
2003	30	1	.999434
2003	31	1	.999554
2003	32	1	.999485
2003	33	1	.999329
2003	34	1	.999105
2003	35	1	.999123
2003	36	1	.999331
2003	37	1	.999064
2003	38	1	.998934
2003	39	1	.998807
2003	40	1	.998736
2003	41	1	.998682
2003	42	1	.99858
2003	43	1	.998376
2003	44	1	.997864
2003	45	1	.998268
2003	46	1	.997771
2003	47	1	.997444
2003	48	1	.997457
2003	49	1	.996889
2003	50	1	.996931
2003	51	1	.996676
2003	52	1	.996533
2003	53	1	.995805
2003	54	1	.995148
2003	55	1	.994848
2003	56	1	.994196
2003	57	1	.993717
2003	58	1	.99381
2003	59	1	.992773
2003	60	1	.991955
2003	61	1	.990626
2003	62	1	.989897
2003	63	1	.988734
2003	64	1	.98795
2003	65	1	.98514
2003	66	1	.983879
2003	67	1	.98331
2003	68	1	.980098
2003	69	1	.979302
2003	70	1	.975953
2003	71	1	.971289
2003	72	1	.971284
2003	73	1	.966539
2003	74	1	.963418
2003	75	1	.959701
2003	76	1	.954337
2003	77	1	.948218
2003	78	1	.944234
2003	79	1	.937031
2003	80	1	.929861
2003	81	1	.91314
2003	82	1	.910533
2003	83	1	.890203
2003	84	1	.892894
2003	85	1	.869467
2003	86	1	.853148
2003	87	1	.835614
2003	88	1	.816841
2003	89	1	.796369
2003	90	1	.783451
2003	91	1	.749255
2003	92	1	.740513
2003	93	1	.702297
2003	94	1	.670496
2003	95	1	.630517
2003	96	1	.581649
2003	97	1	.559097
2003	98	1	.517084
2003	99	1	.564039
2003	100	1	.558648
2003	101	1	.37931
2003	102	1	.288889
2003	103	1	.428571
2003	104	1	.076923
2003	105	1	0
2003	106	1	0
2003	107	1	0
2003	108	1	0
2003	109	1	0
2003	110	1	0
2003	0	2	.997386
2003	1	2	.999762
2003	2	2	.999867
2003	3	2	.99991
2003	4	2	.999887
2003	5	2	.999955
2003	6	2	.999892
2003	7	2	.999959
2003	8	2	.999925
2003	9	2	.99993
2003	10	2	.999966
2003	11	2	.999967
2003	12	2	.99992
2003	13	2	.999886
2003	14	2	.999795
2003	15	2	.999716
2003	16	2	.999576
2003	17	2	.999791
2003	18	2	.999745
2003	19	2	.999697
2003	20	2	.999798
2003	21	2	.999741
2003	22	2	.999708
2003	23	2	.999731
2003	24	2	.999824
2003	25	2	.999747
2003	26	2	.999715
2003	27	2	.999709
2003	28	2	.999516
2003	29	2	.999747
2003	30	2	.999665
2003	31	2	.999653
2003	32	2	.999585
2003	33	2	.999526
2003	34	2	.999652
2003	35	2	.999637
2003	36	2	.999525
2003	37	2	.999484
2003	38	2	.99929
2003	39	2	.999437
2003	40	2	.999402
2003	41	2	.999141
2003	42	2	.999055
2003	43	2	.998843
2003	44	2	.999178
2003	45	2	.998703
2003	46	2	.998507
2003	47	2	.998466
2003	48	2	.998308
2003	49	2	.998257
2003	50	2	.99779
2003	51	2	.997727
2003	52	2	.997641
2003	53	2	.997356
2003	54	2	.996888
2003	55	2	.996798
2003	56	2	.996513
2003	57	2	.995792
2003	58	2	.995796
2003	59	2	.995081
2003	60	2	.99484
2003	61	2	.993605
2003	62	2	.99392
2003	63	2	.993206
2003	64	2	.992249
2003	65	2	.992001
2003	66	2	.991337
2003	67	2	.989615
2003	68	2	.988537
2003	69	2	.987295
2003	70	2	.986024
2003	71	2	.984184
2003	72	2	.982923
2003	73	2	.982139
2003	74	2	.979443
2003	75	2	.977408
2003	76	2	.973251
2003	77	2	.970914
2003	78	2	.966291
2003	79	2	.959908
2003	80	2	.955944
2003	81	2	.94776
2003	82	2	.942974
2003	83	2	.930875
2003	84	2	.924707
2003	85	2	.916728
2003	86	2	.89662
2003	87	2	.88775
2003	88	2	.866407
2003	89	2	.85253
2003	90	2	.829202
2003	91	2	.815994
2003	92	2	.783026
2003	93	2	.759994
2003	94	2	.743891
2003	95	2	.704913
2003	96	2	.664665
2003	97	2	.63954
2003	98	2	.607825
2003	99	2	.591393
2003	100	2	.533258
2003	101	2	.396717
2003	102	2	.40824
2003	103	2	.486111
2003	104	2	.378486
2003	105	2	.414634
2003	106	2	.375
2003	107	2	.368421
2003	108	2	0
2003	109	2	0
2003	110	2	0
2004	0	1	.996687
2004	1	1	.999842
2004	2	1	.999857
2004	3	1	.999937
2004	4	1	.999915
2004	5	1	.999979
2004	6	1	.999874
2004	7	1	.999938
2004	8	1	.999904
2004	9	1	.999964
2004	10	1	.99995
2004	11	1	.999888
2004	12	1	.999908
2004	13	1	.999864
2004	14	1	.99983
2004	15	1	.999743
2004	16	1	.999715
2004	17	1	.999651
2004	18	1	.999449
2004	19	1	.999411
2004	20	1	.998935
2004	21	1	.999158
2004	22	1	.999241
2004	23	1	.999257
2004	24	1	.999174
2004	25	1	.99929
2004	26	1	.999349
2004	27	1	.999385
2004	28	1	.999286
2004	29	1	.999337
2004	30	1	.999465
2004	31	1	.999324
2004	32	1	.999334
2004	33	1	.999519
2004	34	1	.999168
2004	35	1	.999314
2004	36	1	.99923
2004	37	1	.999042
2004	38	1	.999179
2004	39	1	.998977
2004	40	1	.998778
2004	41	1	.999052
2004	42	1	.99873
2004	43	1	.998479
2004	44	1	.998156
2004	45	1	.998048
2004	46	1	.99798
2004	47	1	.9979
2004	48	1	.997489
2004	49	1	.996852
2004	50	1	.99642
2004	51	1	.996448
2004	52	1	.996478
2004	53	1	.996034
2004	54	1	.995447
2004	55	1	.995124
2004	56	1	.994251
2004	57	1	.99372
2004	58	1	.993346
2004	59	1	.992894
2004	60	1	.991947
2004	61	1	.99126
2004	62	1	.990596
2004	63	1	.989992
2004	64	1	.987172
2004	65	1	.986249
2004	66	1	.985132
2004	67	1	.983231
2004	68	1	.981544
2004	69	1	.978861
2004	70	1	.977666
2004	71	1	.973075
2004	72	1	.971251
2004	73	1	.968725
2004	74	1	.966182
2004	75	1	.963213
2004	76	1	.957076
2004	77	1	.95152
2004	78	1	.948197
2004	79	1	.940695
2004	80	1	.932405
2004	81	1	.922347
2004	82	1	.91557
2004	83	1	.905044
2004	84	1	.884222
2004	85	1	.879469
2004	86	1	.862489
2004	87	1	.846407
2004	88	1	.815428
2004	89	1	.80435
2004	90	1	.790594
2004	91	1	.76489
2004	92	1	.725211
2004	93	1	.694784
2004	94	1	.709884
2004	95	1	.639062
2004	96	1	.649158
2004	97	1	.586693
2004	98	1	.473904
2004	99	1	.528517
2004	100	1	.396378
2004	101	1	.61745
2004	102	1	.481481
2004	103	1	.589041
2004	104	1	0
2004	105	1	0
2004	106	1	0
2004	107	1	0
2004	108	1	0
2004	109	1	0
2004	110	1	0
2004	0	2	.997057
2004	1	2	.99973
2004	2	2	.999893
2004	3	2	.999912
2004	4	2	.999911
2004	5	2	.999843
2004	6	2	.999844
2004	7	2	.999957
2004	8	2	.999879
2004	9	2	.999925
2004	10	2	.999913
2004	11	2	.999933
2004	12	2	.999951
2004	13	2	.999856
2004	14	2	.999886
2004	15	2	.99983
2004	16	2	.999841
2004	17	2	.999871
2004	18	2	.999604
2004	19	2	.999669
2004	20	2	.9998
2004	21	2	.99968
2004	22	2	.999684
2004	23	2	.999788
2004	24	2	.999848
2004	25	2	.999692
2004	26	2	.999749
2004	27	2	.999756
2004	28	2	.999711
2004	29	2	.999674
2004	30	2	.999715
2004	31	2	.99975
2004	32	2	.999672
2004	33	2	.999619
2004	34	2	.999646
2004	35	2	.999421
2004	36	2	.999591
2004	37	2	.999527
2004	38	2	.999379
2004	39	2	.999457
2004	40	2	.999234
2004	41	2	.999254
2004	42	2	.999176
2004	43	2	.999301
2004	44	2	.998775
2004	45	2	.998934
2004	46	2	.99879
2004	47	2	.998456
2004	48	2	.998103
2004	49	2	.998202
2004	50	2	.997714
2004	51	2	.998081
2004	52	2	.997706
2004	53	2	.997364
2004	54	2	.997022
2004	55	2	.996928
2004	56	2	.996432
2004	57	2	.995901
2004	58	2	.995559
2004	59	2	.99518
2004	60	2	.994204
2004	61	2	.994421
2004	62	2	.99337
2004	63	2	.993108
2004	64	2	.992763
2004	65	2	.99241
2004	66	2	.990912
2004	67	2	.990698
2004	68	2	.989734
2004	69	2	.987459
2004	70	2	.98608
2004	71	2	.985629
2004	72	2	.983455
2004	73	2	.981435
2004	74	2	.978921
2004	75	2	.97737
2004	76	2	.97529
2004	77	2	.969718
2004	78	2	.96842
2004	79	2	.96114
2004	80	2	.959205
2004	81	2	.951746
2004	82	2	.943015
2004	83	2	.93716
2004	84	2	.923689
2004	85	2	.918499
2004	86	2	.900138
2004	87	2	.889512
2004	88	2	.87561
2004	89	2	.850919
2004	90	2	.838079
2004	91	2	.817025
2004	92	2	.803972
2004	93	2	.778898
2004	94	2	.728448
2004	95	2	.718867
2004	96	2	.687816
2004	97	2	.654198
2004	98	2	.637841
2004	99	2	.590627
2004	100	2	.533769
2004	101	2	.517155
2004	102	2	.594406
2004	103	2	.505155
2004	104	2	.40239
2004	105	2	.521739
2004	106	2	.189189
2004	107	2	0
2004	108	2	0
2004	109	2	.4
2004	110	2	0
2005	0	1	.997486
2005	1	1	.999538
2005	2	1	.999902
2005	3	1	.999735
2005	4	1	.999917
2005	5	1	.999789
2005	6	1	.999788
2005	7	1	.999916
2005	8	1	.999877
2005	9	1	.999943
2005	10	1	.999929
2005	11	1	.999917
2005	12	1	.999952
2005	13	1	.999771
2005	14	1	.999834
2005	15	1	.999723
2005	16	1	.999776
2005	17	1	.999649
2005	18	1	.9996
2005	19	1	.99945
2005	20	1	.999413
2005	21	1	.999281
2005	22	1	.99928
2005	23	1	.999382
2005	24	1	.999322
2005	25	1	.999203
2005	26	1	.999262
2005	27	1	.999429
2005	28	1	.999229
2005	29	1	.999222
2005	30	1	.999374
2005	31	1	.999419
2005	32	1	.99923
2005	33	1	.99951
2005	34	1	.999344
2005	35	1	.999089
2005	36	1	.999347
2005	37	1	.999322
2005	38	1	.999202
2005	39	1	.998833
2005	40	1	.999006
2005	41	1	.998718
2005	42	1	.998514
2005	43	1	.998433
2005	44	1	.998326
2005	45	1	.998205
2005	46	1	.997977
2005	47	1	.997875
2005	48	1	.997679
2005	49	1	.99703
2005	50	1	.997307
2005	51	1	.997077
2005	52	1	.996353
2005	53	1	.995178
2005	54	1	.99561
2005	55	1	.994887
2005	56	1	.994325
2005	57	1	.994231
2005	58	1	.993914
2005	59	1	.992491
2005	60	1	.991877
2005	61	1	.991356
2005	62	1	.990104
2005	63	1	.989145
2005	64	1	.988838
2005	65	1	.986148
2005	66	1	.983746
2005	67	1	.984272
2005	68	1	.9816
2005	69	1	.980096
2005	70	1	.977725
2005	71	1	.97617
2005	72	1	.97291
2005	73	1	.968027
2005	74	1	.964583
2005	75	1	.961378
2005	76	1	.95712
2005	77	1	.952884
2005	78	1	.947044
2005	79	1	.937432
2005	80	1	.930899
2005	81	1	.922343
2005	82	1	.914262
2005	83	1	.901085
2005	84	1	.890222
2005	85	1	.869344
2005	86	1	.864272
2005	87	1	.840586
2005	88	1	.823117
2005	89	1	.804801
2005	90	1	.773701
2005	91	1	.772128
2005	92	1	.731381
2005	93	1	.674202
2005	94	1	.648024
2005	95	1	.63472
2005	96	1	.635689
2005	97	1	.54408
2005	98	1	.590085
2005	99	1	.62754
2005	100	1	.494867
2005	101	1	.466192
2005	102	1	.448649
2005	103	1	.724771
2005	104	1	.470588
2005	105	1	.454545
2005	106	1	0
2005	107	1	0
2005	108	1	0
2005	109	1	0
2005	110	1	0
2005	0	2	.997665
2005	1	2	.999635
2005	2	2	.999814
2005	3	2	.999871
2005	4	2	.999912
2005	5	2	.999955
2005	6	2	.999888
2005	7	2	.999933
2005	8	2	.999957
2005	9	2	.99992
2005	10	2	.999926
2005	11	2	.999983
2005	12	2	.999917
2005	13	2	.999854
2005	14	2	.99992
2005	15	2	.999821
2005	16	2	.999898
2005	17	2	.999859
2005	18	2	.999854
2005	19	2	.999756
2005	20	2	.999691
2005	21	2	.999623
2005	22	2	.999763
2005	23	2	.999727
2005	24	2	.999848
2005	25	2	.999794
2005	26	2	.999733
2005	27	2	.999733
2005	28	2	.999776
2005	29	2	.999695
2005	30	2	.999539
2005	31	2	.999533
2005	32	2	.999735
2005	33	2	.999771
2005	34	2	.999654
2005	35	2	.999597
2005	36	2	.999473
2005	37	2	.999467
2005	38	2	.99936
2005	39	2	.999365
2005	40	2	.999368
2005	41	2	.999267
2005	42	2	.999238
2005	43	2	.998971
2005	44	2	.999179
2005	45	2	.998863
2005	46	2	.998654
2005	47	2	.998876
2005	48	2	.998387
2005	49	2	.99824
2005	50	2	.997659
2005	51	2	.997571
2005	52	2	.997438
2005	53	2	.997285
2005	54	2	.997066
2005	55	2	.996568
2005	56	2	.99614
2005	57	2	.995578
2005	58	2	.995992
2005	59	2	.995153
2005	60	2	.994699
2005	61	2	.99414
2005	62	2	.993889
2005	63	2	.992573
2005	64	2	.992864
2005	65	2	.991135
2005	66	2	.990634
2005	67	2	.990235
2005	68	2	.989333
2005	69	2	.987886
2005	70	2	.986446
2005	71	2	.986204
2005	72	2	.983372
2005	73	2	.98295
2005	74	2	.979596
2005	75	2	.978216
2005	76	2	.974427
2005	77	2	.971208
2005	78	2	.96678
2005	79	2	.963965
2005	80	2	.957644
2005	81	2	.95165
2005	82	2	.946203
2005	83	2	.934019
2005	84	2	.928514
2005	85	2	.916931
2005	86	2	.904959
2005	87	2	.889821
2005	88	2	.875604
2005	89	2	.856469
2005	90	2	.835863
2005	91	2	.813545
2005	92	2	.792151
2005	93	2	.775324
2005	94	2	.743453
2005	95	2	.734356
2005	96	2	.697842
2005	97	2	.643878
2005	98	2	.627798
2005	99	2	.584158
2005	100	2	.535511
2005	101	2	.458458
2005	102	2	.450526
2005	103	2	.521401
2005	104	2	.570033
2005	105	2	.562914
2005	106	2	.506849
2005	107	2	0
2005	108	2	0
2005	109	2	0
2005	110	2	.142857
2006	0	1	.996912
2006	1	1	.999715
2006	2	1	.999866
2006	3	1	.999824
2006	4	1	.999939
2006	5	1	.999834
2006	6	1	.999937
2006	7	1	.999852
2006	8	1	.999896
2006	9	1	.999858
2006	10	1	.999847
2006	11	1	.999894
2006	12	1	.99995
2006	13	1	.999842
2006	14	1	.999878
2006	15	1	.999805
2006	16	1	.999571
2006	17	1	.999618
2006	18	1	.999601
2006	19	1	.999377
2006	20	1	.999401
2006	21	1	.999291
2006	22	1	.999365
2006	23	1	.999107
2006	24	1	.999449
2006	25	1	.999315
2006	26	1	.999466
2006	27	1	.9994
2006	28	1	.999491
2006	29	1	.999221
2006	30	1	.999452
2006	31	1	.999526
2006	32	1	.999456
2006	33	1	.999123
2006	34	1	.999497
2006	35	1	.999364
2006	36	1	.999126
2006	37	1	.999095
2006	38	1	.999143
2006	39	1	.99887
2006	40	1	.99908
2006	41	1	.998677
2006	42	1	.998466
2006	43	1	.998689
2006	44	1	.998451
2006	45	1	.998411
2006	46	1	.998003
2006	47	1	.997841
2006	48	1	.997924
2006	49	1	.997576
2006	50	1	.997127
2006	51	1	.996701
2006	52	1	.996367
2006	53	1	.995385
2006	54	1	.995485
2006	55	1	.995184
2006	56	1	.994649
2006	57	1	.993848
2006	58	1	.994167
2006	59	1	.992872
2006	60	1	.992295
2006	61	1	.99109
2006	62	1	.990816
2006	63	1	.989383
2006	64	1	.988532
2006	65	1	.985832
2006	66	1	.984558
2006	67	1	.985146
2006	68	1	.983333
2006	69	1	.981122
2006	70	1	.977842
2006	71	1	.975655
2006	72	1	.97356
2006	73	1	.970869
2006	74	1	.966564
2006	75	1	.963489
2006	76	1	.958025
2006	77	1	.953701
2006	78	1	.948577
2006	79	1	.941295
2006	80	1	.932772
2006	81	1	.923166
2006	82	1	.917972
2006	83	1	.906757
2006	84	1	.889501
2006	85	1	.880447
2006	86	1	.855893
2006	87	1	.852844
2006	88	1	.824989
2006	89	1	.803937
2006	90	1	.78566
2006	91	1	.763319
2006	92	1	.730584
2006	93	1	.711311
2006	94	1	.682392
2006	95	1	.682436
2006	96	1	.598185
2006	97	1	.59888
2006	98	1	.548495
2006	99	1	.530435
2006	100	1	.465969
2006	101	1	.463918
2006	102	1	.595092
2006	103	1	.545455
2006	104	1	.283582
2006	105	1	.538462
2006	106	1	.25
2006	107	1	0
2006	108	1	0
2006	109	1	0
2006	110	1	0
2006	0	2	.997387
2006	1	2	.9997
2006	2	2	.999859
2006	3	2	.999877
2006	4	2	.99983
2006	5	2	.999956
2006	6	2	.999934
2006	7	2	1
2006	8	2	.999912
2006	9	2	.999915
2006	10	2	.99994
2006	11	2	.999908
2006	12	2	.999948
2006	13	2	.999934
2006	14	2	.999952
2006	15	2	.99973
2006	16	2	.999854
2006	17	2	.999747
2006	18	2	.99986
2006	19	2	.99971
2006	20	2	.999685
2006	21	2	.99958
2006	22	2	.999766
2006	23	2	.999649
2006	24	2	.999732
2006	25	2	.999757
2006	26	2	.99976
2006	27	2	.999868
2006	28	2	.999736
2006	29	2	.999705
2006	30	2	.999626
2006	31	2	.999678
2006	32	2	.999519
2006	33	2	.999572
2006	34	2	.999577
2006	35	2	.999574
2006	36	2	.999449
2006	37	2	.999508
2006	38	2	.99939
2006	39	2	.999514
2006	40	2	.999291
2006	41	2	.999264
2006	42	2	.999346
2006	43	2	.999108
2006	44	2	.998888
2006	45	2	.998919
2006	46	2	.998829
2006	47	2	.998761
2006	48	2	.998203
2006	49	2	.998267
2006	50	2	.998153
2006	51	2	.997866
2006	52	2	.99755
2006	53	2	.997313
2006	54	2	.997086
2006	55	2	.997163
2006	56	2	.996097
2006	57	2	.99643
2006	58	2	.995875
2006	59	2	.995356
2006	60	2	.994663
2006	61	2	.994608
2006	62	2	.993427
2006	63	2	.993581
2006	64	2	.992226
2006	65	2	.991979
2006	66	2	.991708
2006	67	2	.990778
2006	68	2	.989759
2006	69	2	.988954
2006	70	2	.986342
2006	71	2	.986042
2006	72	2	.984287
2006	73	2	.982653
2006	74	2	.979265
2006	75	2	.978567
2006	76	2	.97542
2006	77	2	.971961
2006	78	2	.966753
2006	79	2	.963284
2006	80	2	.960936
2006	81	2	.951943
2006	82	2	.946856
2006	83	2	.93831
2006	84	2	.922844
2006	85	2	.918373
2006	86	2	.903843
2006	87	2	.897095
2006	88	2	.872368
2006	89	2	.858087
2006	90	2	.84581
2006	91	2	.80705
2006	92	2	.796367
2006	93	2	.774304
2006	94	2	.738623
2006	95	2	.711437
2006	96	2	.677981
2006	97	2	.659494
2006	98	2	.616638
2006	99	2	.568676
2006	100	2	.544404
2006	101	2	.45993
2006	102	2	.466942
2006	103	2	.431127
2006	104	2	.429508
2006	105	2	.487437
2006	106	2	.72093
2006	107	2	.44186
2006	108	2	0
2006	109	2	0
2006	110	2	0
2007	0	1	.997313
2007	1	1	.999704
2007	2	1	.999868
2007	3	1	.999981
2007	4	1	.999903
